Customer_Age,Dependent_count,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Gender_M,Marital_Status_Single,Marital_Status_Unknown,KMeans_Cluster
0.4893617021276596,0.8,0.5348837209302325,1.0000000000000002,0.6666666666666666,0.3333333333333333,0.05622216780489576,0.8740564163686929,0.03172717526729059,0.1995878716514572,0.03015466785356626,0.17054263565891473,0.16155088852988692,0.6676676676676677,0,0,1,1
0.6170212765957447,0.6000000000000001,0.7906976744186046,0.6000000000000001,0.3333333333333333,0.5,0.060394162834779934,0.8009535160905841,0.04105699301712399,0.265234030026494,0.03265828418827195,0.17829457364341086,0.22428648357565967,0.5875875875875876,1,0,0,0
0.276595744680851,0.2,0.4651162790697675,0.8,0.5,0.5,0.13567146446095105,0.4970202622169249,0.13536928114043983,0.2778922578745952,0.044842550350506286,0.13953488372093023,0.31071620893914914,0.21121121121121122,1,1,0,2
0.5744680851063829,0.4,0.7209302325581396,0.6000000000000001,0.3333333333333333,0.3333333333333333,0.40195358202051534,0.6491855383392928,0.37948019586822357,0.2911392405063291,0.04334038054968288,0.1007751937984496,0.24690360796984387,0.11111111111111112,1,1,0,2
0.6595744680851062,0.4,0.9069767441860465,0.8,0.5,0.5,0.15556402047300752,0.721891140246325,0.13803494335467795,0.18251398292611126,0.04690107933681985,0.19379844961240308,0.17959073774905765,0.2762762762762763,1,0,0,0
0.3829787234042553,0.4,0.16279069767441862,1.0000000000000002,0.5,0.5,0.019520704281132013,0.5832340087405642,0.01776142323182569,0.29555490138357376,0.034605541337487486,0.13953488372093023,0.14970382337102855,0.7047047047047047,0,1,0,3
0.6170212765957447,0.4,0.6744186046511628,0.8,0.5,0.5,0.023511308222760353,0.41080651569328563,0.03416104076724713,0.22313806299676187,0.0573049961054857,0.20155038759689922,0.07700592353257943,0.46746746746746753,0,0,0,1
0.5957446808510637,0.2,0.6976744186046512,0.6000000000000001,0.3333333333333333,0.5,0.044492210764351815,0.8065156932856575,0.025410714803117667,0.22637621430674124,0.04150439523756537,0.08527131782945738,0.10770059235325796,0.6986986986986987,1,0,1,0
0.34042553191489355,1.0,0.5581395348837209,1.0000000000000002,0.3333333333333333,0.3333333333333333,0.6492198671612597,0.6070719110051649,0.6195346680960798,0.12187224021195171,0.049182151997329476,0.19379844961240308,0.14054927302100162,0.06706706706706708,1,0,0,0
0.5744680851063829,0.4,0.5348837209302325,0.8,0.5,0.3333333333333333,0.11589983584106514,0.601907032181168,0.1087706081766291,0.2522814247865764,0.04334038054968288,0.17829457364341086,0.11712439418416802,0.2872872872872873,1,1,0,2
0.23404255319148937,0.6000000000000001,0.37209302325581395,0.6000000000000001,0.6666666666666666,0.3333333333333333,0.16928927948436562,0.7155343663090982,0.15165300031872048,0.2210774212540477,0.10175809502614888,0.3643410852713178,0.26009693053311794,0.2562562562562563,0,1,0,3
0.4893617021276596,0.6000000000000001,0.39534883720930236,1.0000000000000002,0.16666666666666666,0.3333333333333333,0.03318549959640483,0.724274930472785,0.02057195839248979,0.20694730644686488,0.0532992099699566,0.1007751937984496,0.09504577275175013,0.7197197197197197,1,1,0,2
0.6170212765957447,0.8,0.744186046511628,0.2,0.6666666666666666,0.5,0.02175786103628729,0.0,0.06244023990959928,0.17221077421254047,0.005841771447646599,0.015503875968992248,0.19224555735056542,0.0,0,0,0,1
0.5744680851063829,0.4,0.5116279069767442,0.6000000000000001,0.3333333333333333,0.16666666666666666,0.5321319196921189,0.8168454509336511,0.4920175006519283,0.17868707683249926,0.0390564148214087,0.1627906976744186,0.1943995691976306,0.10810810810810811,1,1,0,2
0.36170212765957444,0.6000000000000001,0.5116279069767442,0.8,0.3333333333333333,0.5,0.07823095317993695,0.0,0.11656477269434706,0.142184280247277,0.04044731278513408,0.17054263565891473,0.16155088852988692,0.0,0,1,0,3
0.4042553191489361,0.2,0.5348837209302325,0.6000000000000001,0.6666666666666666,0.5,0.1553221656886664,0.0,0.1904499753715991,0.1704445098616426,0.05313230221430956,0.186046511627907,0.16666666666666669,0.0,1,1,0,2
0.5744680851063829,0.0,0.6744186046511628,0.8,0.6666666666666666,0.16666666666666666,0.03705517614586263,0.8092967818831943,0.018080143713962854,0.25022078304386225,0.04317347279403583,0.14728682170542637,0.2512116316639742,0.7657657657657658,1,1,0,2
0.4042553191489361,0.6000000000000001,0.5116279069767442,0.8,0.6666666666666666,0.3333333333333333,0.06093833609954744,0.4767580452920143,0.06522180048097818,0.17574330291433618,0.04467564259485925,0.15503875968992248,0.08185245018847605,0.34734734734734735,1,0,0,0
0.5744680851063829,0.6000000000000001,0.5116279069767442,0.8,0.5,0.3333333333333333,0.0710660051938315,0.6777910210568137,0.06026714571320952,0.308213129231675,0.06114387448536776,0.248062015503876,0.18309100700053854,0.4504504504504505,1,0,0,0
0.44680851063829785,0.4,0.5581395348837209,0.2,0.5,0.5,0.12125087294461226,0.6468017481128328,0.1106249818908817,0.2048866647041507,0.01813730944697897,0.06201550387596899,0.10366182014001078,0.2992992992992993,1,0,0,0
0.5744680851063829,0.6000000000000001,0.4883720930232558,1.0000000000000002,0.3333333333333333,0.3333333333333333,0.045399166205630996,0.5021851410409217,0.04847448787413439,0.1654400942007654,0.04167130299321242,0.17829457364341086,0.13462574044157244,0.43043043043043044,1,0,0,0
0.36170212765957444,0.8,0.4651162790697675,0.2,0.5,0.5,0.2091953189006491,0.3678982916170044,0.21525222379972764,0.2243155725640271,0.05875152998776009,0.20930232558139536,0.14593430263866453,0.11111111111111112,0,0,0,1
0.34042553191489355,0.8,0.5348837209302325,0.8,0.16666666666666666,0.3333333333333333,0.05516405312340338,0.66507747318236,0.04595369860632226,0.17309390638798938,0.04122621564482029,0.19379844961240308,0.09316101238556812,0.5135135135135136,1,1,0,2
0.5744680851063829,0.4,0.7209302325581396,0.4000000000000001,0.3333333333333333,0.5,0.11862070216490267,0.755264203416766,0.10019412974821082,0.24021195172210774,0.0580282630466229,0.21705426356589144,0.2692514808831449,0.3553553553553554,0,0,0,1
0.44680851063829785,0.6000000000000001,0.6511627906976745,0.6000000000000001,0.5,0.5,0.07103577334578887,0.611839491458085,0.06504795294526701,0.16661760376803061,0.060309335707132525,0.28682170542635654,0.10285406569736134,0.40740740740740744,0,1,0,3
0.44680851063829785,0.6000000000000001,0.5348837209302325,0.6000000000000001,0.3333333333333333,0.3333333333333333,0.04497592033303404,0.0,0.08469272448063049,0.19899911686782457,0.0441749193279181,0.10852713178294573,0.22778675282714056,0.0,1,1,0,2
0.5744680851063829,0.4,0.6511627906976745,0.4000000000000001,0.5,0.3333333333333333,0.3092929677698268,0.8847834723877632,0.2734911482629734,0.1831027377097439,0.011683542895293202,0.1007751937984496,0.09504577275175013,0.1911911911911912,1,0,0,0
0.5106382978723404,0.2,0.5348837209302325,0.6000000000000001,0.3333333333333333,0.3333333333333333,0.3159137424911648,0.8303535955502582,0.2838061020485035,0.20606417427141593,0.034883720930232565,0.15503875968992248,0.20597738287560582,0.17617617617617617,0,0,1,1
0.34042553191489355,0.2,0.5348837209302325,0.8,0.16666666666666666,0.3333333333333333,0.028862345326307458,0.788637266587207,0.011734708660504738,0.23196938475125112,0.026037609880939134,0.046511627906976744,0.20947765212708672,0.8308308308308309,0,0,0,1
0.44680851063829785,0.4,0.5581395348837209,0.2,0.16666666666666666,0.5,0.0543175613782095,0.3166468017481128,0.07055312490945441,0.1592581689726229,0.05469010793368198,0.17054263565891473,0.2692514808831449,0.24624624624624628,1,1,0,2
0.5744680851063829,0.4,0.5348837209302325,0.8,0.5,0.3333333333333333,0.1909050508348525,0.834326579261025,0.16370642946136238,0.24698263173388282,0.02676087682207633,0.12403100775193798,0.1973613354873452,0.2712712712712713,1,1,0,2
0.276595744680851,0.4,0.32558139534883723,0.6000000000000001,0.3333333333333333,0.3333333333333333,0.14410615006484734,1.0,0.10677136151595051,0.2764203709155137,0.038611327473016585,0.0697674418604651,0.1957458266020463,0.40640640640640646,0,1,0,3
0.4680851063829786,1.0,0.5813953488372093,0.0,0.5,0.5,0.19912811350245033,0.0,0.23243415524584937,0.19252281424786577,0.009068654723489483,0.06201550387596899,0.21540118470651592,0.0,0,0,0,1
0.5319148936170212,0.2,0.6744186046511628,1.0000000000000002,0.3333333333333333,0.5,0.22969251187355835,0.9245133094954311,0.19430359574653028,0.19105092728878423,0.03454990541893847,0.06201550387596899,0.17124394184168015,0.25825825825825827,1,1,0,2
0.702127659574468,0.2,0.5348837209302325,0.4000000000000001,0.3333333333333333,0.5,0.1480362903103904,0.44815256257449343,0.15078376264016458,0.11686782455107449,0.03933459441415378,0.07751937984496124,0.17959073774905765,0.1781781781781782,0,1,0,3
0.4680851063829786,0.8,0.5813953488372093,0.4000000000000001,0.3333333333333333,0.5,0.03911094181276208,0.0,0.0790716541593023,0.22372681778039447,0.01274062534772449,0.046511627906976744,0.12250942380183093,0.0,0,0,0,1
0.31914893617021267,0.4,0.2558139534883721,0.6000000000000001,0.16666666666666666,0.5,0.2396690217276292,0.43861740166865315,0.23930113290644103,0.16838386811892844,0.04411928340936909,0.22480620155038758,0.16828217555196556,0.11811811811811812,1,0,0,0
0.5106382978723404,0.2,0.41860465116279066,0.2,0.3333333333333333,0.5,0.512360291072233,0.0,0.5326398748297743,0.2555195760965558,0.04384110381662401,0.09302325581395349,0.15374259558427572,0.0,0,1,0,3
0.34042553191489355,1.0,0.5348837209302325,0.4000000000000001,0.5,0.5,0.018130039271170614,0.0,0.05896328919537566,0.2313806299676185,0.040502948703683095,0.13953488372093023,0.20193861066235866,0.0,0,0,0,1
0.4893617021276596,0.2,0.5813953488372093,1.0000000000000002,0.16666666666666666,0.5,0.23960855803154393,0.24553039332538737,0.25332483412047635,0.16308507506623493,0.032769556025369975,0.1317829457364341,0.21540118470651592,0.06606606606606608,1,0,0,0
0.36170212765957444,0.8,0.4883720930232558,0.2,0.5,0.16666666666666666,0.05310828745650394,0.77632101708383,0.03587054153507374,0.28584044745363557,0.043117836875486815,0.14728682170542637,0.19009154550350027,0.6126126126126127,0,1,0,3
0.6382978723404255,0.0,0.6976744186046512,0.8,0.3333333333333333,0.16666666666666666,0.042738763577878765,0.40683353198251887,0.052878625445484315,0.2970267883426553,0.06348058306442639,0.13953488372093023,0.2692514808831449,0.35935935935935936,1,0,0,0
0.5319148936170212,0.6000000000000001,0.6976744186046512,0.4000000000000001,0.16666666666666666,0.3333333333333333,0.022574120933438545,0.699642431466031,0.012198302089067888,0.20076538121872242,0.0631467675531323,0.15503875968992248,0.11550888529886916,0.8068068068068069,0,0,0,1
0.5744680851063829,0.6000000000000001,0.7906976744186046,0.8,0.3333333333333333,0.3333333333333333,0.0,0.0,0.041587228001043086,0.2284368560494554,0.09313452765105151,0.33333333333333337,0.22294022617124395,0.0,1,0,0,0
0.5531914893617021,0.2,0.744186046511628,1.0000000000000002,0.5,0.5,0.15916161039008156,0.354787445371474,0.16825543997913828,0.1669119811598469,0.048848336486035385,0.13953488372093023,0.20193861066235866,0.13313313313313316,0,0,0,1
0.5744680851063829,0.4,0.5348837209302325,0.2,0.3333333333333333,0.16666666666666666,0.053622228873228796,0.0,0.0929794570161968,0.20989108036502796,0.013742071881606765,0.07751937984496124,0.06731287022078622,0.0,1,0,0,0
0.31914893617021267,0.6000000000000001,0.5348837209302325,0.6000000000000001,0.16666666666666666,0.3333333333333333,0.25269894823400657,0.5697258641239571,0.24222756642424592,0.18957904032970269,0.05524646711917214,0.186046511627907,0.12870220786214326,0.14614614614614616,0,0,0,1
0.4042553191489361,1.0,0.5348837209302325,0.8,0.3333333333333333,0.3333333333333333,0.2709287526037179,0.7059992054032579,0.24976095963839712,0.23285251692670003,0.03310337153666407,0.13953488372093023,0.2334410339256866,0.1711711711711712,0,1,0,3
0.702127659574468,0.2,0.5348837209302325,0.6000000000000001,0.3333333333333333,0.5,0.05797561499136882,0.3913388955105284,0.06861182742734623,0.10303208713570797,0.027205964170468454,0.13953488372093023,0.14970382337102855,0.2942942942942943,0,0,0,1
0.5319148936170212,0.6000000000000001,0.5348837209302325,1.0000000000000002,0.3333333333333333,0.5,0.29227243732182107,0.8371076678585617,0.26065540520963115,0.27906976744186046,0.040781128296428173,0.10852713178294573,0.2692514808831449,0.1901901901901902,1,0,0,0
0.44680851063829785,0.6000000000000001,0.5348837209302325,0.2,0.16666666666666666,0.3333333333333333,0.6013930835578049,0.4970202622169249,0.5817228290788978,0.2793641448336768,0.052854122621564484,0.31007751937984496,0.2915993537964459,0.05905905905905906,1,0,0,0
0.5106382978723404,0.4,0.5348837209302325,0.8,0.16666666666666666,0.3333333333333333,0.23933647139916017,0.6460071513706793,0.2238576768174311,0.20635855166323225,0.04005786135529098,0.13953488372093023,0.2334410339256866,0.1741741741741742,0,0,0,1
0.6595744680851062,0.6000000000000001,0.7906976744186046,0.6000000000000001,0.3333333333333333,0.5,0.14839907248690207,0.6332936034962257,0.1376292991046852,0.2637621430674124,0.07015689329030822,0.20930232558139536,0.2051696284329564,0.25125125125125125,0,0,0,1
0.5319148936170212,1.0,0.7209302325581396,0.8,0.16666666666666666,0.16666666666666666,0.06078717685933425,0.6348827969805324,0.05354504099904384,0.28584044745363557,0.06503838878379882,0.248062015503876,0.14970382337102855,0.4634634634634635,0,0,0,1
0.44680851063829785,0.6000000000000001,0.4883720930232558,0.2,0.16666666666666666,0.3333333333333333,0.13875511296130022,0.3174413984902662,0.1514212036044389,0.24109508389755666,0.0273728719261155,0.09302325581395349,0.15374259558427572,0.13313313313313316,0,0,0,1
0.31914893617021267,0.0,0.5348837209302325,0.4000000000000001,0.3333333333333333,0.5,0.507160413208899,0.7938021454112039,0.4697650160808971,0.24403885781571974,0.04640035606987872,0.08527131782945738,0.2961766289714594,0.11011011011011013,1,0,1,0
0.8936170212765956,0.0,0.9069767441860465,0.0,0.5,0.3333333333333333,0.0,0.3575685339690107,0.01551009764436589,0.2187224021195172,0.01390897963725381,0.08527131782945738,0.1655896607431341,0.6266266266266267,1,0,0,0
0.36170212765957444,0.2,0.5116279069767442,0.4000000000000001,0.3333333333333333,0.3333333333333333,0.27437518328057875,0.6277314263011522,0.2587720569060934,0.14836620547541948,0.040002225436741964,0.1317829457364341,0.21540118470651592,0.15015015015015015,0,1,0,3
0.6170212765957447,0.4,0.6976744186046512,0.2,0.6666666666666666,0.5,0.0,0.0,0.041587228001043086,0.2081248160141301,0.020919105374429727,0.1317829457364341,0.11335487345180399,0.0,0,0,0,1
0.702127659574468,0.4,0.7674418604651162,0.4000000000000001,0.5,0.5,0.0,0.0,0.041587228001043086,0.20253164556962025,0.018582396795371093,0.10852713178294573,0.13462574044157244,0.0,1,0,0,0
0.5744680851063829,0.4,0.5348837209302325,0.6000000000000001,0.16666666666666666,0.3333333333333333,0.028378635757625233,0.655145013905443,0.02100657723176774,0.2737709743891669,0.04829197730054523,0.12403100775193798,0.3142164781906301,0.6946946946946947,0,0,0,1
0.5531914893617021,0.6000000000000001,0.7906976744186046,0.8,0.5,0.5,0.2916678003609683,0.8768375049662296,0.25717845449540755,0.2558139534883721,0.05635918549015244,0.23255813953488372,0.2975228863758751,0.19919919919919923,1,0,0,0
0.4680851063829786,0.6000000000000001,0.5348837209302325,0.6000000000000001,0.3333333333333333,0.3333333333333333,0.30212801978372134,1.0,0.25822153970967465,0.18104209596702972,0.048069433626349176,0.20930232558139536,0.2051696284329564,0.22022022022022025,1,1,0,2
0.4680851063829786,0.4,0.5348837209302325,0.4000000000000001,0.3333333333333333,0.5,0.034243614277897204,0.7767183154549067,0.01776142323182569,0.15631439505445982,0.04028040502948704,0.10852713178294573,0.19224555735056542,0.7607607607607608,1,1,0,2
0.3829787234042553,0.8,0.39534883720930236,0.8,0.16666666666666666,0.3333333333333333,0.19450264075192655,0.9968216130313866,0.15530379856865528,0.28584044745363557,0.03588516746411484,0.17054263565891473,0.2374798061389338,0.31931931931931934,1,0,0,0
0.4680851063829786,0.6000000000000001,0.6046511627906976,1.0000000000000002,0.3333333333333333,0.5,0.020457891570453822,0.4533174413984903,0.028134326195926172,0.18133647335884603,0.03966840992544787,0.07751937984496124,0.14485729671513195,0.5395395395395396,0,1,0,3
0.3829787234042553,0.4,0.32558139534883723,0.8,0.3333333333333333,0.3333333333333333,0.0,0.26976559396106475,0.0219134818763944,0.252870179570209,0.03377100255925225,0.14728682170542637,0.28836833602584816,0.4724724724724725,0,1,0,3
0.4042553191489361,0.6000000000000001,0.4418604651162791,0.6000000000000001,0.16666666666666666,0.3333333333333333,0.0,0.0,0.041587228001043086,0.2384456873712099,0.0532992099699566,0.12403100775193798,0.16828217555196556,0.0,1,1,0,2
0.44680851063829785,0.4,0.4883720930232558,1.0000000000000002,0.6666666666666666,0.3333333333333333,0.37607512009601635,0.8827969805323798,0.3376408889403993,0.25110391521931114,0.0638700344942695,0.21705426356589144,0.09612277867528271,0.1601601601601602,0,1,0,3
0.5319148936170212,0.4,0.5348837209302325,0.4000000000000001,0.16666666666666666,0.5,0.05041765298070907,0.5180770758839889,0.0521252861240692,0.17780394465705032,0.047735618115055084,0.21705426356589144,0.10958535271943996,0.42042042042042044,0,0,0,1
0.723404255319149,0.2,0.8604651162790699,0.6000000000000001,0.6666666666666666,0.5,0.0,0.40723083035359553,0.011888273983716282,0.2466882543420665,0.010682096361410928,0.015503875968992248,0.19224555735056542,0.7137137137137137,0,0,0,1
0.31914893617021267,1.0,0.37209302325581395,0.8,0.3333333333333333,0.3333333333333333,0.11393476571829361,0.6944775526420341,0.10013618056964044,0.31586694141889904,0.044508734839212194,0.12403100775193798,0.2692514808831449,0.33633633633633636,1,1,0,2
0.3829787234042553,0.6000000000000001,0.5348837209302325,1.0000000000000002,0.3333333333333333,0.3333333333333333,0.49963268304628194,0.6531585220500596,0.4728073479558427,0.27112157786282015,0.06993434961611217,0.31007751937984496,0.24851911685514275,0.0920920920920921,1,1,0,2
0.36170212765957444,0.2,0.5581395348837209,1.0000000000000002,0.5,0.5,0.039141173660804725,0.7226857369884784,0.02639585083881436,0.22578745952310864,0.023533993546233447,0.11627906976744187,0.24851911685514275,0.6666666666666667,1,1,0,2
0.5531914893617021,0.2,0.5348837209302325,0.2,0.5,0.5,0.012658074775452957,0.7282479141835518,0.0006084663749891345,0.21283485428319104,0.017747858017135864,0.05426356589147288,0.1884760366182014,0.987987987987988,1,0,0,0
0.31914893617021267,0.4,0.39534883720930236,0.8,0.5,0.5,0.2923026691698637,0.4854986094557012,0.2863268913163156,0.158375036797174,0.05541337487481919,0.17829457364341086,0.2533656435110393,0.11011011011011013,1,0,0,0
0.5744680851063829,0.4,0.4651162790697675,0.2,0.5,0.5,0.04295038651417723,1.0,0.009822385767681744,0.29231675007359437,0.01708022699454768,0.15503875968992248,0.17959073774905765,0.880880880880881,0,0,0,1
0.276595744680851,0.4,0.5348837209302325,0.6000000000000001,0.3333333333333333,0.3333333333333333,0.11580914029693723,0.5860150973381009,0.10984266798018139,0.33794524580512214,0.08812729498164015,0.11627906976744187,0.17959073774905765,0.28028028028028035,1,1,0,2
0.4893617021276596,1.0,0.744186046511628,0.2,0.3333333333333333,0.5,0.0,0.0,0.041587228001043086,0.21607300559317044,0.016968955157449648,0.08527131782945738,0.1655896607431341,0.0,1,0,0,0
0.4042553191489361,0.4,0.5348837209302325,0.0,0.5,0.3333333333333333,0.05891280228069063,0.0,0.09805001014110626,0.23226376214306743,0.0,0.10852713178294573,0.16155088852988692,0.0,0,0,0,1
0.5957446808510637,0.4,0.7674418604651162,1.0000000000000002,0.3333333333333333,0.5,0.016437055780782826,0.5121176003178387,0.019992466606785848,0.2764203709155137,0.048236341381996214,0.3023255813953488,0.18578352180936994,0.6506506506506508,1,0,0,0
0.4893617021276596,0.6000000000000001,0.6976744186046512,0.2,0.3333333333333333,0.3333333333333333,0.09694446711833049,0.6555423122765197,0.08669197114130908,0.2684721813364734,0.037999332368977415,0.17829457364341086,0.17501346257404418,0.3553553553553554,1,1,0,2
0.42553191489361697,0.8,0.39534883720930236,0.4000000000000001,0.5,0.5,0.030343705880396775,0.0,0.0706690232665952,0.28848984397998234,0.010626460442861908,0.0697674418604651,0.1957458266020463,0.0,1,0,0,0
0.44680851063829785,0.6000000000000001,0.5813953488372093,0.6000000000000001,0.16666666666666666,0.3333333333333333,0.6005768236606536,0.6086611044894716,0.5727986555790572,0.29967618486900205,0.0701012573717592,0.11627906976744187,0.24851911685514275,0.07207207207207207,1,0,0,0
0.5106382978723404,0.6000000000000001,0.41860465116279066,0.6000000000000001,0.16666666666666666,0.3333333333333333,0.05428732953016686,0.5903853794199444,0.050560658302668565,0.2555195760965558,0.04695671525536886,0.13953488372093023,0.17420570813139474,0.45945945945945954,1,1,0,2
0.6382978723404255,0.6000000000000001,0.7674418604651162,1.0000000000000002,0.5,0.6666666666666666,0.044492210764351815,0.2816845450933651,0.06368614724886275,0.158375036797174,0.0379436964504284,0.1317829457364341,0.1583198707592892,0.24424424424424426,1,0,1,0
0.702127659574468,0.0,0.813953488372093,0.2,0.6666666666666666,0.5,0.06583589548245494,0.4187524831148192,0.07414597398081883,0.18133647335884603,0.009847557583175699,0.05426356589147288,0.14674205708131396,0.2912912912912913,1,1,0,2
0.4042553191489361,0.2,0.6046511627906976,0.6000000000000001,0.3333333333333333,0.3333333333333333,0.05123391287786031,0.5999205403257847,0.04693883464201895,0.17927583161613186,0.051463224657839104,0.21705426356589144,0.12439418416801294,0.4824824824824825,1,1,0,2
0.2978723404255319,0.2,0.2325581395348837,1.0000000000000002,0.5,0.3333333333333333,0.16783815077831896,0.547477155343663,0.1625184713006693,0.2148954960259052,0.05391120507399577,0.14728682170542637,0.1645126548196015,0.19719719719719722,1,0,0,0
0.702127659574468,0.0,0.627906976744186,0.0,0.6666666666666666,0.16666666666666666,0.0,0.0,0.041587228001043086,0.3055637327053282,0.009958829420273724,0.1007751937984496,0.09504577275175013,0.0,0,0,0,1
0.5319148936170212,0.4,0.7674418604651162,0.8,0.3333333333333333,0.3333333333333333,0.11393476571829361,0.6555423122765197,0.10297569031958972,0.20841919340594642,0.04612217647713364,0.07751937984496124,0.14485729671513195,0.3173173173173173,0,0,0,1
0.4680851063829786,0.6000000000000001,0.6976744186046512,1.0000000000000002,0.16666666666666666,0.5,0.11611145877736362,0.44298768375049663,0.12056326601570423,0.1616131881071534,0.06297985979748526,0.24031007751937986,0.1397415185783522,0.21121121121121122,1,1,0,2
0.6595744680851062,0.0,0.744186046511628,1.0000000000000002,0.3333333333333333,0.3333333333333333,0.03515056971917637,0.0,0.07527598296294151,0.2396231969384751,0.040169133192389,0.17054263565891473,0.18416801292407112,0.0,1,0,0,0
0.31914893617021267,0.6000000000000001,0.5348837209302325,0.6000000000000001,0.5,0.5,0.19924904089462087,0.6261422328168454,0.18688610088951987,0.24315572564027083,0.0324913764326249,0.17054263565891473,0.14108777598276792,0.19619619619619622,1,1,0,2
0.34042553191489355,0.8,0.41860465116279066,0.2,0.3333333333333333,0.3333333333333333,0.029376286743032325,0.7028208184346444,0.01848578796395561,0.22343244038857815,0.03933459441415378,0.15503875968992248,0.3077544426494346,0.7347347347347348,0,0,0,1
0.4042553191489361,0.4,0.5348837209302325,0.0,0.16666666666666666,0.3333333333333333,0.05933604815328757,0.0,0.09845565439109902,0.26435089785104504,0.013018804940469569,0.06201550387596899,0.2692514808831449,0.0,1,1,0,2
0.4680851063829786,0.8,0.6744186046511628,0.4000000000000001,0.16666666666666666,0.5,0.08367268582761198,0.43702820818434646,0.08990815055196594,0.1727995289961731,0.03527317236007567,0.09302325581395349,0.2692514808831449,0.2622622622622623,0,0,0,1
0.4042553191489361,0.8,0.5348837209302325,1.0000000000000002,0.5,0.3333333333333333,0.057552369118771866,1.0,0.02381711239243184,0.22696496909037386,0.03499499276733059,0.15503875968992248,0.20597738287560582,0.7537537537537539,0,1,0,3
0.3829787234042553,0.6000000000000001,0.5581395348837209,0.2,0.5,0.3333333333333333,0.3962699945884992,0.6765991259435836,0.372033726421928,0.2811304091845746,0.04245020585289863,0.1317829457364341,0.1583198707592892,0.11711711711711713,1,1,0,2
0.6170212765957447,0.4,0.5348837209302325,0.4000000000000001,0.6666666666666666,0.5,0.4531361007567032,0.6682558601509734,0.4271433952423725,0.18575213423609066,0.0594747969288973,0.20155038759689922,0.301023155627356,0.1021021021021021,1,0,0,0
